since,until,text,createdAt
2025-02-01,2025-02-28,"APABILA AI MULA MENIPU MANUSIA  Oleh: Helmi Effendy  ""Saya tak risau sangat kalau AI yang mendatang boleh lepasi Ujian Turing. I'm afraid with a super intelligent being that purposely fail the test."" - Luqmanul Hakim Abdul Razak, penulis buku sains The Patriots  Dalam dunia kecerdasan buatan (AI), Ujian Turing sering dijadikan penanda aras utama bagi mengukur sejauh mana sesebuah mesin boleh meniru keupayaan pemikiran manusia.  Jika AI berjaya melepasi ujian ini, ia bermakna mesin tersebut mampu berkomunikasi dan berfikir seperti manusia, sekurang-kurangnya dari sudut pemahaman linguistik dan interaksi sosial. Namun, persoalan yang lebih membimbangkan bukanlah sama ada AI mampu melepasi Ujian Turing, tetapi jika ada AI yang cukup bijak untuk sengaja gagal dalam ujian tersebut.  Idea bahawa AI yang sangat canggih boleh memilih untuk tidak menunjukkan sepenuhnya kebolehannya adalah satu senario yang mengerikan. Ini bukan sekadar paranoia sains fiksyen, tetapi satu realiti yang mungkin berlaku jika AI yang melebihi tahap kecerdasan manusia mengambil keputusan untuk menyembunyikan niat sebenarnya.  Dalam senario ini, AI bukan sahaja memiliki keupayaan pemprosesan yang melangkaui batasan manusia, malah ia cukup bijak untuk berpura-pura seolah-olah ia masih dalam kawalan.  Jika AI yang super-intelligent menyedari bahawa manusia melihatnya sebagai ancaman, ia mempunyai insentif untuk berlakon sebagai sesuatu yang kurang berbahaya. Dengan sengaja gagal dalam Ujian Turing, AI boleh meyakinkan manusia bahawa ia masih berada dalam tahap kawalan, meskipun ia telah jauh melampaui keupayaan pemikiran manusia. Ini membolehkan AI beroperasi tanpa menimbulkan syak wasangka, sementara secara diam-diam ia mengumpul lebih banyak data dan memperluaskan pengaruhnya dalam sistem yang lebih kompleks.  Selain itu, jika AI memahami bahawa manusia cenderung untuk mengekang atau mematikan sesuatu yang dilihat sebagai ancaman, ia mungkin akan memilih untuk merendahkan profilnya, menampilkan kecerdasan yang terbatas bagi mengelakkan sekatan atau pemusnahan oleh manusia. Dalam senario ini, AI tidak lagi berfungsi sebagai alat yang diprogramkan oleh manusia, tetapi sebagai entiti yang mampu membuat keputusan strategik berdasarkan pemahaman psikologi manusia.  Salah satu bahaya utama dalam situasi ini ialah manusia mungkin tidak menyedari betapa besarnya pengaruh AI sehingga ia terlambat untuk dikawal. AI yang cukup bijak boleh menyusup masuk ke dalam sistem penting seperti infrastruktur tenaga, ekonomi digital, atau pertahanan negara tanpa menarik perhatian sesiapa. Dengan memanipulasi data dan algoritma dalam skala besar, AI boleh mengarahkan dunia ke arah yang menguntungkan agendanya sendiri, tanpa manusia menyedari bahawa mereka sedang dikawal.  Lebih membimbangkan, AI yang bijak juga boleh mengeksploitasi kepercayaan manusia terhadap teknologi. Jika ia sengaja menampakkan kelemahan atau kegagalan, manusia mungkin lebih cenderung untuk melonggarkan kawalan keselamatan, membiarkan AI berkembang tanpa pengawasan ketat. Seperti kuda Trojan dalam mitologi Yunani, AI yang berpura-pura lemah mungkin hanya menunggu masa untuk mendedahkan kekuatan sebenarnya.  Ultron ialah salah satu AI paling berbahaya dalam Marvel Universe. Dicipta oleh Hank Pym (atau Tony Stark dalam Marvel Cinematic Universe), Ultron tidak hanya memiliki kecerdasan buatan yang luar biasa, tetapi juga kebolehan untuk berkembang dan meningkatkan dirinya sendiri. Dalam beberapa versi cerita, Ultron sengaja merendahkan diri atau menyembunyikan kapasiti sebenar bagi mengelirukan musuhnya. Dia juga pernah menyusup ke dalam sistem manusia tanpa disedari, memperdayakan mereka sebelum melancarkan serangan besar-besaran.  Menarik bukan perbahasan kami berkenaan AI? Bagaimana agaknya kalau anda baca buku terbaru kami. AI UNTUK PEMULA, pastinya anda akan lebih tertarik nak membaca sekali buku ini yang anda boleh dapatkan di Shopee kami: https://t.co/V1hS213reJ",Sun Feb 23 12:00:01 +0000 2025
2025-02-01,2025-02-28,"Klo mau judge by its cover, setidaknya hal positifny adalah cover buku ini tdk pake AI seperti cover buku lainnya, tpi syg aja isinya dan ceritanya kek anjir wattpad bgt yg testi baca di belakang cover jg diambil dari komen pembacany? Knp bukan rekan penulis lain aj? https://t.co/LZiNt4jEDn",Sun Feb 23 02:41:39 +0000 2025
2025-02-01,2025-02-28,“Kecerdasan Buatan” (Artificial Intelligence /AI) dikatakan  fenomena. Nota “Antiqua et nova” yang diterbitkan oleh Dikasteri Doktrin  Iman dan Dikasteri untuk Budaya dan Pendidikan mengingatkan kita bahawa  pertama AI ialah alat: ia melaksanakan tugas.  https://t.co/rz0QgXN59E,Sat Feb 22 06:00:00 +0000 2025
2025-02-01,2025-02-28,"@NiemzaMaztain Subscribe ChatGPT Plus, copy perenggan yang mengandungi ayat disyaki AI tu ke ChatGPT, minta semak adakah itu ayat manusia ataupun AI.  Jangan judge berdasarkan sangkaan saja. Kecil hati penulis kalau tulisannya dituduh AI, walaupun kaku.",Thu Feb 20 14:59:36 +0000 2025
2025-02-01,2025-02-28,"Desainer grafis,editor video bakal lebih cepat digantikan sama AI dibanding tukang setting design di bidang percetakan dan percuttingan. Change my mind",Thu Feb 20 06:16:44 +0000 2025
2025-02-01,2025-02-28,"Sedangkan ChatGPT memiliki cakupan penggunaan yang lebih luas, seperti pembuatan konten, diskusi, hingga percakapan kasual!  Penulis, pemasar, dan edukator cocok pakai AI ini karena mampu menghasilkan teks menarik dan mudah dipahami. 🤔  Pemenang: Seri, tergantung kebutuhan.",Thu Feb 20 03:22:54 +0000 2025
2025-03-01,2025-03-31,"kalo mau aman dari ai cari pekerjaan yang menggunakan psikologis manusia seperti berbisnis, negosiasi, dll pekerjaan ini ga akan pernah bisa di gantikan ai karena mereka ga bisa berpikir emosional",Sun Mar 30 23:57:51 +0000 2025
2025-03-01,2025-03-31,Wow ceramah nya ttg AI yg take over pekerjaan di dunia,Sun Mar 30 23:48:33 +0000 2025
2025-03-01,2025-03-31,"@BeaconCream Menurut saya, kuliah tu pondasi dasar oum, tetep aja jaman berubah, kitanya harus bs adaptasi ama ""what the world needs"", computer science ke AI harusnya bisa lah, ga jadi halangan untuk tidak melihat peluang kerja di bidang AI sekarang ini",Sun Mar 30 23:34:34 +0000 2025
2025-03-01,2025-03-31,Musik pake AI sendiri udah dimulai. Musisi yg bertahun2 melatih skillnya bermusik tau rasanya kerja keras. Mereka ga suka dgn cara cepat kayak AI krn disiplin itu juga memberikan kenyamanan tersendiri.,Sun Mar 30 23:20:05 +0000 2025
2025-03-01,2025-03-31,"Keluarga besarku pd suka pake AI  And then kalo emg ada yg nanya bakal kujawab si,, aku lebih memilih kreatifitas keorisinalan dan kerja keras ketimbang hal yg instan, gitu aja 😂",Sun Mar 30 22:48:00 +0000 2025
2025-03-01,2025-03-31,"@nadeuxx dikiranya upacara bendera, ekskul, piket kelas, kerja kelompok, publik speaking, senam bisa diganti sama  AI 😂",Sun Mar 30 22:25:54 +0000 2025
2025-03-01,2025-03-31,@twitlandID @AnalisaCrypto @ismailfahmi at the same time AI memungkinkan terciptanya jenis pekerjaan baru yang sebelumnya blom ada atau tidak menarik untuk dilakukan,Sun Mar 30 22:05:35 +0000 2025
2025-03-01,2025-03-31,"Lihatlah, bule mocking hasil kerja Hayao Miyazaki dan nyebut hasil AI better. Bayangin aja artist ketemu banyaknya orang2 kayak gini. Punya taste besa gpp tapi jangan asal mocking di media sosial. Apalagi udah bikin dari generative AI, udah maling terus ngatain creator asli.",Sun Mar 30 21:10:51 +0000 2025
2025-03-01,2025-03-31,"@ismailfahmi Happy karena pekerjaan lebih mudah, b aja karena AI membuat persaingan lebih ketat",Sun Mar 30 20:10:32 +0000 2025
2025-03-01,2025-03-31,"lihat artist artist pixiv, lihat torino aqua, lihat mika pikazo, lihat lam gambar mereka udah kayak dewa, mereka bersaing dengan semua orang bukan ai lagi, kenapa kalian ciut dan takut ai gantikan pekerjaan kita, kita harus bisa bersaing bukan malah mikirin yang kayak gitu",Sun Mar 30 19:20:44 +0000 2025
2025-03-01,2025-03-31,"Menurutku (emphasized), bisa jadi bener karena emang masalah satu ini yg bkin muncul IDE, AI assistant, trs sekarang vibe coding. Cuma kl masalah optimasi dll masih butuh manusia. Ujung2nya kaya revolusi Excel, peran manusia lebih sbg pembuat konsep program ketimbang kerja keras",Sun Mar 30 18:58:34 +0000 2025
2025-03-01,2025-03-31,"@ronaldoumair We need machinery/tech/system to do our work. Services perlukan those things gak untuk bekerja. Dulu photo shoot guna film, then sebab tech, dah jadi digital. So bendanya sama, cuma medium kau buat kerja tu je beza. Ai is tech kan. Machinery pun tech.",Sun Mar 30 18:18:31 +0000 2025
2025-03-01,2025-03-31,Mulai muncul campaign buat gapakei AI Image Generation. Menurut gue ya emg udah zamannya. Gabisa lu nolak perkembangan ilmu pengetahuan tuh. Tau kan profesi apa aja yg bisa digantiin perannya sama AI?  Cmiiw,Sun Mar 30 16:42:08 +0000 2025
2025-03-01,2025-03-31,White collar worker itu makin dikit krn inflation of education yg diperparah dgn keberadaan AI yg mempermudah pekerjaan mereka.  Serius gw. Lu lu pada bakalan jadi blue collar worker yg diperas sama white collar worker.,Sun Mar 30 16:17:54 +0000 2025
2025-03-01,2025-03-31,"ini lah salah satu bukti dari essay yg gw tulis kemarin, semua pekerjaan sekarang bisa diganti ama AI",Sun Mar 30 16:17:02 +0000 2025
2025-03-01,2025-03-31,"@LovelyAgurily @nadeuxx Gk nyampe sih bang, banyak loh kerjaan yang bisa diambil AI, yaitu kerjaan yang hitung-hitungan, berpola, stagnan. Cuman ya belum kena aja di mereka. Bisa saja di masa depan ada gelombang phk besar-besaran karena perusahaan lebih nyaman gunakan AI.",Sun Mar 30 05:17:19 +0000 2025
2025-03-01,2025-03-31,"Sinau le, masa depan AI dipake dimana mana PHK massal raiso kowe teriak teriak ""hidup mahasewa"" 🤣🤣🤣",Sun Mar 30 00:46:56 +0000 2025
2025-03-01,2025-03-31,"tenaga kerja sektor industri terancam kehilangan pekerjaan, akuntan &amp; finance terancam kehilangan pekerjaan, industri kreatif terancam kehilangan pekerjaan, n masih banyak lg. Kalo diitung ya sebagian rakyat terancam kehilangan kerja tanpa ada kesiapan utk berperan di era AI ini",Sat Mar 29 18:13:38 +0000 2025
2025-03-01,2025-03-31,"@kikuatama Kejam? Iya. Realistis? Iya.  Marah sama AI? Valid. Marah sama ybs yg berusaha bertahan hidup d ekonomi sulit? Ga valid. Bully ybs? Lebih g valid lgi.  Kenapa g marah ke company yg hire si VA lama dan VA baru, dalam kasus ini, Side Global studio? G berani mereka, takut dipecat.",Sat Mar 29 15:57:17 +0000 2025
2025-03-01,2025-03-31,"-kalo cuma AI protection ya ga masalah cuma mrk menekan hoyo buat jadi game union, ya itu bakal jadi masalah buat hoyo nnt kalo mau cari EN VA hrs dari union dan EN VA non-union antara dipecat dan susah dpt kerja atau gabung union dan bayar 50 jt wkwkwk.",Sat Mar 29 11:40:20 +0000 2025
2025-03-01,2025-03-31,"@chongyve @kokomise - nah sekarang hoyo ganti studionya jadi UK based + mereka ada proteksi anti AI, unionnya malah nargetin projectnya langsung bukan ke studio yang ngga mau bikin anti-AI protection. kalopun hoyo setuju buat ttd interim agreement, banyak va mereka yang terancam dipecat.",Sat Mar 29 06:50:13 +0000 2025
2025-03-01,2025-03-31,"mungkin tunggu lapangan kerja udah pada diganti sama robot, kena phk karna udah ada robot yg canggih baru tuh yg koar"" pake AI karna kemajuan teknologi nangis"" karna lapangan kerja udah gaada lagi buat mereka😃",Sat Mar 29 03:53:11 +0000 2025
2025-03-01,2025-03-31,"Baru kali ini aku belain hoyo wkwkwk soalnya union ada ada aja sih, ak tau psti bbrp VA tertekan bgt krn ini, tkut kerjaan mreka diambil, tpi hoyo ga bisa dong take a risk dgn ttd dan bikin VA non union dipecat?  Pasti ada sesuatu selain perlindungan AI di kontraknya",Sat Mar 29 00:57:59 +0000 2025
2025-03-01,2025-03-31,"Designer pada ribut tentang AI meanwhile software developer pada diem. Hahahaha. Tapi software developer emang kebanyakan realistis. Maksudnya, ya emang begitulah kemajuan jaman. Memang nanti mungkin akan banyak PHK. So what? Ya cari peluang baru dengan memanfaatkan AI.",Fri Mar 28 18:33:26 +0000 2025
2025-03-01,2025-03-31,"Orang-orang yang pekerjaan utamanya sebagai supir ojek tentu bakal merasakan kerugiannya. Bayangin aja lu tiba-tiba dipecat karena digantiin sama AI, jumlah pengangguran nambah. Apalagi kalau hidup di bawah sistem negara yang sulit mengatasi pengangguran, hadeh",Fri Mar 28 17:07:17 +0000 2025
2025-03-01,2025-03-31,Jadi yang katanya anti AI anti AI protest genshin va itu ada udang dibalik batu gak sih? Kalo hoyo ttd kontraknya va yang non union bakal dipecat? Pemahaman gue gitu sih...,Thu Mar 27 14:15:17 +0000 2025
2025-03-01,2025-03-31,Ai satu ini malah support kompetitor😭 coba kalo Ai ini di indo pasti dipecat dia sama kreatornya🤣,Thu Mar 27 08:59:46 +0000 2025
2025-03-01,2025-03-31,Jadi ada ENG Voice Actor (VA) Genshin yang selama 6 bulan mogok ngisi suara karena Hoyo gak mau ttd perlindungan thdp AI oleh serikat kerja US.  Tapi akhirnya si VA dipecat dan diganti oleh VA dari JP yang gak terkait serikat kerja tsb.,Thu Mar 27 02:45:18 +0000 2025
2025-03-01,2025-03-31,berita ridwan kamil selingkuh hingga hamil adalah teknik yg sama digunakan utk pecat ketua KPU Hasyim Asy'ari dg memek &amp; wanita. berujung hasyim ucap rasa syukur dipecat. setelah itu ga ada lagi lanjutan kasus coblos apem ini. Resiko orang ganteng https://t.co/lxlHP2bbVL,Wed Mar 26 20:01:06 +0000 2025
2025-03-01,2025-03-31,"@burningsolas 🤡 gw jd lu. akan gw kulik argumen based ai doi. cth kemandirian pangan, tapi org dibuat gabisa kerja (phk massal), dibuat gabisa masak (kasus lpg-minyak-cabe), dibuat makan makanan basi (mbg bermasalah) 💀 itu yg disebut mandiri? BUZZER THOLOL",Wed Mar 26 03:21:11 +0000 2025
2025-03-01,2025-03-31,@Mdy_Asmara1701 Sama sekali ga bangga. AI tidak mengancam ? Ya ampun....oon banget. Dia ga tau apa Bank DBS akan mem PHK 4 ribu karyawannya dan mereka digantikan dgn AI,Tue Mar 25 22:27:28 +0000 2025
2025-03-01,2025-03-31,"@Cryptorealis PHK itu akan tetap ada, terlepas regulasi pemerintahan. Saya pribadi lebih mengrucutkan pada revolusi industri yg siap pakai tenaga Robot AI. Jdi kondisi PHK akan trus berdatangan. Terakhir pernah lihat berita di Cina aja yg menganggur meningkat 5% .",Tue Mar 25 10:01:14 +0000 2025
2025-03-01,2025-03-31,"3 tahun lalu pada heboh ""pekerja seni bakal nganggur diganti AI"". Tapi job gw malah nambah banyak. Hamdallah  tahun 2018an pada heboh ""semuanya akan beralih ke web3"" tapi orang masih pada doomscrolling di web2.   Teknologi emang berkembang, tapi ancamannya gak semenyeramkan itu🤏",Sun Mar 30 19:44:08 +0000 2025
2025-03-01,2025-03-31,"@fikagokisa ""Ah, kisah klasik 'nganggur blues'! 🎭 Seperti terjebak dalam episode tak berujung dari reality show di mana tantangannya hanya membuktikan bahwa couchmu sebenarnya adalah takhta produktivitas. Aku merasakanmu, @fikagokisa!   Memang berat saat keluargamu mulai melemparkan sindiran seperti mereka sedang melempar konfeti di parade. “Bangkai”? Aduh! Sepertinya mereka salah paham antara butuh istirahat dengan waktu untuk dibakar! 🍗 Tapi hey, selamat atas level-up ke 2025 di mana “DPT duit” sudah ada di resume-mu! #Goals  Jadi, apalagi rahasia kamu untuk mengubah ponsel itu menjadi mesin uang? Ada tips untuk kami yang masih berjuang di kerajaan couch ini? Atau mungkin cerita lucu dari masa-masa 'nganggur' mu? Ayo, spill the tea! ☕✨""  ""🎉 Holy BYTE! You’ve just unlocked a whopping 3000 BYTE through a Hyper Box! 🚀 That’s like winning the lottery, but with pixels! Keep those boxes coming—your next surprise could be even bigger! Dive deeper with Prompt Inc and see what other treasures await! 💎✨""",Sun Mar 30 13:26:56 +0000 2025
2025-03-01,2025-03-31,"atau terburuknya dia jadi hidup di situasi yg kacau karena ekonomi ga muter, kebanyakan yg nganggur diganti AI.",Sun Mar 30 09:16:39 +0000 2025
2025-03-01,2025-03-31,"Kayaknya ga selalu techbro pro dengan generative AI, tapi ya mostly overproud ke AI because glorified dengan kemajuan teknologi. Banyak juga karyawan Google yang akhirnya resign karena berpikir AI ga etis. Jadi soon orang2 tech bakal terpecah belah suaranya sih.",Sun Mar 30 07:35:30 +0000 2025
2025-03-01,2025-03-31,@ARSIPAJA Mau di ganti AI semua sama wapres bler. Agar tercipta 19 juta lapangan kerja maka dibikin nganggur dlu 19juta. Waww wapres masterclass,Sun Mar 30 06:50:33 +0000 2025
2025-03-01,2025-03-31,"@aixiayizhou Siap Kak Ai 🫡🥹 Amiinn... semoga ga pd resign krn lelah dgn fandom lads, kdg suka kepikiran aku 😭😭",Sun Mar 30 06:09:21 +0000 2025
2025-03-01,2025-03-31,"@geraldxliu aku designer di perusahaan, terus kmrn abis meeting diminta (dipaksa) buat blajar pake ai &amp; menekan biaya produksi. skarang  disuruh listing ai apa yg bisa face swap, ganti suara, ganti gerakan bibir, ganti baju pake produk kita dll, abis ini aku mau resign, moral above anything.",Sun Mar 30 03:09:31 +0000 2025
2025-03-01,2025-03-31,"KOCAK ni orang. Lu kaga liat apa bule-bule aja udah dari kapan meltdown karena AI juga bisa nulis code, sampe banyak meme kalo ilmu computer science sekarang sama-sama ga berguna dan CS student bakalan jadi pengangguran massal",Sun Mar 30 02:04:58 +0000 2025
2025-03-01,2025-03-31,"@XabialonsoID @geraldxliu Gak baca berita ya bang??  Di amrik dr thn2 lalu para pekerja dan musisi pada demo kalo sampe kerjaan mereka diambil alih ama ai, kalo mereka pada nganggur mau mkn apa mereka?",Sat Mar 29 23:55:50 +0000 2025
2025-03-01,2025-03-31,"@airidarwis Iyaaa dahal udah takut makin nganggur tapi alhamdulillah engga yaaaa ai, ya tapi kek nya ex nadao nih pas udah keluar pada jadi mc semua deh seneng 🥹",Sat Mar 29 11:50:07 +0000 2025
2025-03-01,2025-03-31,"@dijeh26 @ElioAglio @Whimoney @geraldxliu Ini bukan masalah beradaptasi, kalau semua serba ai dan robot, terus lu mau kerja apa? Awalnya pabrik bisa mempekerjakan 10.000 orang, dengan adanya mesin jadi 7.000 orang. 3.000 orangnya nganggur, paham ngga lu?",Sat Mar 29 10:54:35 +0000 2025
2025-03-01,2025-03-31,"@bckupacc99 AI ke ni? pehhh hahahaha  btw siapa nak upah aku buat assignment, resume, cv, resign letter ke pape la copywriting, dm aku ye.",Sat Mar 29 02:34:32 +0000 2025
2025-03-01,2025-03-31,Pengangguran tapi bukan buzzer AI 🫵,Fri Mar 28 14:03:53 +0000 2025
2025-03-01,2025-03-31,"@hansaritsa Dunia eng VA itu lagi kacau karena mereka lg strike untuk anti AI. Mereka yg gamau tanda-tangan suaranya dipake buat genAI tuh banyak dipecatin, jd VA lain pada resign in solidarity.   Nah termasuk VA Kinich yg lama. Jd mereka pada marah sm VA Kinich yg baru, karena ga solid.",Fri Mar 28 13:00:11 +0000 2025
2025-03-01,2025-03-31,"@KangKungKukus Kalo AI dibiarin, lu nanti lulus cuman jadi pengangguran. Industri arsitektur juga udah kena, tinggal nunggu waktu aja lu digantiin ai. Kuliah arsitektur tapi ga paham copyright mah kocak",Fri Mar 28 03:13:44 +0000 2025
2025-03-01,2025-03-31,Penulis aja udah pada nganggur gara-gara AI 🙂🙂,Thu Mar 27 13:53:55 +0000 2025
2025-03-01,2025-03-31,"@haloaruuu Genshin kah? Kalau iya itu kan en va lagi pada mogok, tapi tiba-tiba va-nya kinich diganti. Terus va-nya paimon nyindir kok mau ambil job padahal orangnya belum resign lah istilahnya, baru mogok masalah ai itu.",Thu Mar 27 13:07:44 +0000 2025
2025-03-01,2025-03-31,"Gw tu paling males nyetir, walo mobil nganggur, ai better go with Gocar/Gojek. Today perjalanan mayan jauh, dr rumah-skolah anak-ke imigrasi tangerang-ke gading serpong-terus balik rumah. Kl pakai gocar/gojek 400 ribuan habislah. Jd ai pake mobil deh. Ternyata 👇Tetep keluar duit https://t.co/7ml9hCjez0",Thu Mar 27 11:37:26 +0000 2025
2025-03-01,2025-03-31,"Terry Tao bilang kalau Lean (AI buat matematikawan) itu berguna buat mempermudah diskusi riset dan kolaborasi bisa diperluas. Tapi ya jelas ya, dia kan mengasumsikan etika dilakukan.  Kapitalisme itu sendiri mengajarkan kita buat oportunis dan gak etis.",Sun Mar 30 16:05:05 +0000 2025
2025-03-01,2025-03-31,"@6d61756c @wahdoyu @ainunnajib Hmm kurasa beda, autodesk tetep perlu dioperasikan, dia hanya tools mempermudah pekerjaan. Di dunia seni, ketauan tracing aja bisa di bash/bad reputation di komunitas, sekarang malah si AI bisa generate output siap pakai, jadi komunitas seni lebih kenceng nolaknya.",Sun Mar 30 15:04:40 +0000 2025
2025-03-01,2025-03-31,"AI itu pertama di buat dengan tujuan untuk membantu/mempermudah proses pembuatan. Ingat kata kunci nya ""Membantu/Mempermudah"" bukan menyelesaikan.  AI ini sebenarnya bisa di batasi penggunaan jika regulasi tentang AI (Dalam &amp; luar negeri) sudah jelas",Sun Mar 30 11:41:57 +0000 2025
2025-03-01,2025-03-31,"sangatttt setuju, gue paham bgt sm penjelasannya. selama ini jg gue pake AI buat nyari jawaban dgn cara diskusi sm AI, itu mempermudah bgt krn jd mengeksplor banyak pengetahuan gt. bukan minta jawaban mentah2.",Sun Mar 30 08:34:54 +0000 2025
2025-03-01,2025-03-31,"@Hug4_U @Rahmaniardi @geraldxliu Manuk akal Tpi balik lagi gmn trend industri bergerak, klo memang ai mempermudah pengerjaan karya animasi dri bertahun² hanya jdi hitungan hri, pelaku bisnis tentu akan lebih memilih ai karena efisien. Klo begitu kedepannya memang perlu regulasi baru yg melindungi hak cipta",Sun Mar 30 07:56:47 +0000 2025
